frame_idx,left_hand_x,left_hand_y,right_hand_x,right_hand_y
890,136.2019944190979,421.55784606933594,203.59339714050293,349.9768829345703
891,138.64808320999146,427.8953170776367,182.95221090316772,354.60941314697266
892,141.4063060283661,423.6170959472656,149.96240258216858,355.0730514526367
893,142.4064803123474,423.90296936035156,151.1588716506958,362.12329864501953
894,142.16612219810486,421.3359069824219,130.97198724746704,358.8213348388672
895,141.734619140625,421.9779586791992,134.93032693862915,363.1161880493164
896,142.25307941436768,420.39634704589844,142.1173059940338,365.87974548339844
897,142.0778775215149,419.95899200439453,146.91444754600525,377.4187469482422
898,142.194242477417,420.0685119628906,149.30596947669983,383.98860931396484
899,143.95689368247986,420.9149169921875,145.51305770874023,382.64392852783203
900,144.12970304489136,421.4570999145508,144.1519010066986,380.9478759765625
901,143.98780345916748,420.889892578125,138.34179639816284,378.7937927246094
902,143.8536822795868,422.29248046875,139.08584117889404,376.1238098144531
903,146.1198914051056,422.0613098144531,133.9209258556366,375.5862808227539
904,147.1561574935913,419.91092681884766,135.54435968399048,377.79178619384766
905,147.403746843338,418.36570739746094,137.42297887802124,380.9414291381836
906,146.90783858299255,417.02342987060547,148.30154657363892,393.69991302490234
907,146.32238745689392,416.9068145751953,148.14370393753052,392.01595306396484
908,146.18553042411804,415.9806442260742,147.8558385372162,391.16405487060547
909,145.53726196289062,414.58229064941406,150.56288480758667,395.5238723754883
910,143.0571949481964,414.42359924316406,150.40842175483704,398.46351623535156
911,142.58417129516602,415.2776336669922,150.1025426387787,403.76331329345703
912,139.19338703155518,416.3614273071289,151.99273824691772,409.76097106933594
913,138.40728521347046,415.9238052368164,218.4982395172119,430.77709197998047
914,138.56404423713684,415.9539031982422,251.33268356323242,448.6479949951172
915,138.61626148223877,415.8902359008789,272.5139808654785,451.2036895751953
916,136.61337018013,415.90538024902344,336.6888999938965,482.9136276245117
917,135.3614330291748,415.91907501220703,344.3531084060669,493.32725524902344
918,134.999817609787,416.70127868652344,325.70849418640137,484.36485290527344
919,135.24531483650208,416.69803619384766,318.6680603027344,482.9971694946289
920,135.0929868221283,417.1255111694336,338.9743137359619,467.0039367675781
921,135.2598738670349,416.8910217285156,248.78235340118408,449.90039825439453
922,135.38000464439392,418.1394958496094,317.3551082611084,449.90535736083984
923,133.32260012626648,418.2668685913086,355.6661081314087,462.5295639038086
924,133.57441663742065,417.97183990478516,364.08966064453125,468.8159942626953
925,133.74881386756897,417.9776382446289,391.8707799911499,487.82508850097656
926,133.86242151260376,419.24720764160156,390.5782127380371,485.25577545166016
927,133.95224332809448,419.20467376708984,385.29258728027344,484.127197265625
928,133.99301290512085,418.5866928100586,275.10958671569824,454.72755432128906
929,133.897944688797,418.66004943847656,252.76185035705566,451.07166290283203
930,133.8764762878418,418.68167877197266,288.8256525993347,454.07386779785156
931,133.98485898971558,419.00577545166016,287.6377773284912,455.3495788574219
932,134.0180540084839,419.3451690673828,297.2919273376465,456.14253997802734
933,134.04396414756775,418.9604949951172,275.9070825576782,448.31764221191406
934,135.5279552936554,416.5958023071289,220.59001922607422,445.8045959472656
935,137.15147495269775,415.43373107910156,305.65584897994995,454.12601470947266
936,137.7387285232544,414.0352249145508,302.4584627151489,455.2490997314453
937,137.82252073287964,410.76908111572266,170.4112958908081,435.3048324584961
938,137.19891786575317,405.3739929199219,174.8985457420349,431.75392150878906
939,137.16875910758972,406.8564224243164,171.2806212902069,426.82281494140625
940,137.05281257629395,407.68863677978516,157.46379017829895,427.7660369873047
941,137.0682942867279,408.14918518066406,172.12223410606384,430.4890441894531
942,137.06167459487915,408.4893798828125,177.3653519153595,430.3759002685547
943,136.89538836479187,408.62911224365234,153.20648074150085,427.41127014160156
944,136.94791674613953,409.0122604370117,150.74615478515625,426.1625289916992
945,137.15450048446655,409.4045639038086,181.28713846206665,429.9400329589844
946,137.08014965057373,410.17398834228516,156.6183364391327,425.8639144897461
947,137.0954704284668,410.38475036621094,169.27825570106506,437.50587463378906
948,137.1564531326294,411.0643768310547,164.43881034851074,458.6035919189453
949,137.32925176620483,411.26529693603516,148.2321310043335,433.20674896240234
950,137.7183973789215,411.7161560058594,149.7402834892273,430.3927993774414
951,137.96783208847046,412.5464630126953,149.68963265419006,428.42540740966797
952,138.59716415405273,412.5471878051758,148.77021431922913,428.7003707885742
953,139.35806393623352,412.79136657714844,149.55446004867554,429.3758773803711
954,139.82934951782227,412.99842834472656,149.40866589546204,429.44774627685547
955,140.08869767189026,413.40118408203125,149.2446005344391,429.65415954589844
956,140.1503562927246,413.68919372558594,149.2598569393158,429.64344024658203
957,140.16606330871582,414.45011138916016,150.13575911521912,429.5213317871094
958,140.15084981918335,415.5229949951172,151.0928463935852,430.83274841308594
959,140.13628005981445,423.19530487060547,147.05222725868225,432.1699523925781
960,139.30134057998657,443.63609313964844,170.1923632621765,433.7189483642578
961,144.03470993041992,454.19349670410156,167.43839979171753,423.9405059814453
962,169.29452061653137,490.73131561279297,163.95046591758728,420.7530212402344
963,196.07327699661255,524.4516754150391,157.1875011920929,418.5193634033203
964,212.33574628829956,547.1891021728516,152.74407863616943,415.0889205932617
965,226.72393083572388,563.1177520751953,150.07874608039856,413.17291259765625
966,239.3733787536621,575.8819580078125,148.83277416229248,411.70825958251953
967,261.12600803375244,585.6281661987305,147.52408146858215,409.20528411865234
968,302.18429803848267,584.2387771606445,147.58155584335327,411.3169860839844
969,318.6004042625427,581.8836212158203,148.14398288726807,412.23899841308594
970,333.99911642074585,577.7027130126953,148.489408493042,412.48077392578125
971,354.21900272369385,582.1181488037109,145.99624156951904,414.28295135498047
972,366.4505195617676,576.8568801879883,138.7430441379547,428.92093658447266
973,373.02815437316895,580.214958190918,138.32243084907532,440.6395721435547
974,384.55092430114746,579.7689819335938,136.6256868839264,448.4850311279297
975,400.51337242126465,580.943489074707,136.28499269485474,459.69676971435547
976,438.99367332458496,584.9906539916992,136.13010048866272,496.80442810058594
977,457.8242826461792,600.3518676757812,136.63855075836182,523.5086059570312
978,465.33897399902344,617.5813674926758,137.03312516212463,559.5220184326172
979,462.9612064361572,649.5833587646484,137.40861296653748,601.6962814331055
980,458.73722076416016,753.1787872314453,138.4219515323639,711.4323425292969
981,430.99403858184814,821.7647552490234,138.71330380439758,788.6689758300781
982,430.2206611633301,865.9117889404297,148.6048400402069,873.0001068115234
983,426.2106513977051,919.7097015380859,155.8845055103302,954.4620513916016
984,433.12517166137695,1079.8946380615234,207.98840045928955,1077.5117492675781
985,437.36396312713623,1104.163818359375,255.18373489379883,1097.1044921875
986,438.25467109680176,1115.9603118896484,299.7156357765198,1093.4724426269531
987,442.45814323425293,1121.0191345214844,338.0966520309448,1079.534912109375
988,441.5109157562256,1128.6744689941406,347.94885635375977,1054.9481201171875
989,437.73775577545166,1124.542236328125,346.80557012557983,1048.3836364746094
990,430.21770000457764,1087.8875732421875,344.02941942214966,1042.1940612792969
991,415.2315330505371,1078.9445495605469,334.1382694244385,1033.8581848144531
992,416.50208473205566,1059.4871520996094,312.8519797325134,1014.7461700439453
993,415.6830883026123,1026.883544921875,307.87476539611816,975.9443664550781
994,416.15622997283936,992.0584106445312,290.6632661819458,934.6111297607422
995,416.91694736480713,959.7212982177734,278.11115026474,891.0070037841797
996,420.71735858917236,908.1034851074219,262.7576279640198,816.4250183105469
997,428.33264350891113,877.2093200683594,260.2312231063843,786.1643218994141
998,434.71278190612793,850.8232116699219,264.24691915512085,773.0270385742188
999,441.5548610687256,833.1767272949219,267.00448751449585,750.9632873535156
1000,453.163161277771,823.7144470214844,272.80237197875977,734.5344543457031
1001,461.85798168182373,816.2329864501953,282.5255513191223,735.3236389160156
1002,474.43342208862305,825.7054138183594,290.06335258483887,737.0113372802734
1003,493.3889579772949,845.0581359863281,297.39455938339233,746.5950012207031
1004,514.7097730636597,860.7051086425781,304.33010816574097,767.7858734130859
1005,523.871340751648,867.4947357177734,304.94474172592163,780.9992218017578
1006,529.9856615066528,871.8284606933594,302.8578758239746,788.3948516845703
1007,537.7869844436646,873.2419586181641,302.67730951309204,789.8933410644531
1008,528.7687969207764,853.9820861816406,278.13082695007324,791.1640930175781
1009,527.4156332015991,852.1488952636719,257.8137159347534,785.5825805664062
1010,511.5477705001831,775.2074432373047,237.84140825271606,775.3932952880859
1011,489.2780542373657,733.5395812988281,222.8400707244873,765.3017425537109
1012,463.45584869384766,648.7403106689453,180.23169994354248,744.4696044921875
1013,463.6745882034302,622.4457550048828,151.9327425956726,743.8507080078125
1014,466.70106410980225,621.032829284668,129.24453735351562,745.7474517822266
1015,467.850079536438,632.1518707275391,110.45026659965515,749.7722625732422
1016,509.93831634521484,686.4295959472656,57.74069666862488,796.5730285644531
1017,530.3048658370972,719.0483856201172,52.4590140581131,818.3296966552734
1018,539.1236686706543,763.4248352050781,47.391173243522644,850.4086303710938
1019,533.4736490249634,790.14892578125,80.04358649253845,757.4822235107422
1020,493.6357641220093,781.1575317382812,99.72723484039307,610.6452178955078
1021,447.660813331604,758.638916015625,85.21347999572754,554.299201965332
1022,422.17459201812744,719.4413757324219,50.54362714290619,514.9274444580078
1023,399.01811599731445,715.4037475585938,3.146737776696682,491.8906784057617
1024,356.8100595474243,716.5737915039062,37.074134051799774,464.3898391723633
1025,324.21379566192627,720.6684875488281,-67.79540777206421,228.6240005493164
1026,244.01851415634155,719.6209716796875,-92.39972949028015,273.10293197631836
1031,337.54364490509033,881.0544586181641,455.2863121032715,871.6403961181641
1034,340.74358463287354,891.4000701904297,439.07405376434326,871.5054321289062
1036,323.8107991218567,868.7394714355469,356.6964626312256,862.1501922607422
1037,332.1980667114258,872.1277618408203,356.7719507217407,859.903564453125
1038,334.099817276001,875.0646209716797,366.21015071868896,843.5717010498047
1039,336.9285178184509,874.1951751708984,365.4512357711792,847.3439025878906
1040,338.5284662246704,879.8585510253906,416.83154582977295,829.5194244384766
1041,342.14449167251587,884.2164611816406,413.5418701171875,828.3296203613281
1042,341.8418526649475,887.4464416503906,410.16709327697754,827.8355407714844
1043,342.67449617385864,887.3733520507812,407.8655433654785,831.3658142089844
1044,342.27797985076904,888.0134582519531,402.03575134277344,834.0855407714844
1046,319.9637818336487,887.1318054199219,432.7349853515625,869.630126953125
1047,334.17466163635254,886.9647979736328,442.57002353668213,850.8644866943359
1048,339.4500732421875,885.9586334228516,442.8476858139038,844.3885040283203
1049,339.06673192977905,884.94384765625,400.8545923233032,834.1307830810547
1050,336.2986493110657,884.0814208984375,399.5002269744873,828.8386535644531
1051,335.61151027679443,883.0438232421875,404.61406230926514,829.4449615478516
1052,334.5922923088074,883.3944702148438,403.48495960235596,824.7471618652344
1053,334.1748332977295,882.2871398925781,399.07111644744873,819.6458435058594
1054,336.3768410682678,882.7833557128906,403.5197639465332,826.9378662109375
1055,331.54266357421875,876.4983367919922,394.71031665802,823.4996032714844
1056,329.4952154159546,874.4549560546875,395.40022373199463,822.6613616943359
1057,333.8264465332031,875.4872894287109,398.82516860961914,825.3520965576172
1058,335.68236351013184,878.4642791748047,402.6373815536499,827.1829986572266
1059,335.33004999160767,878.8066101074219,405.2959442138672,827.9344177246094
1060,338.3178377151489,879.7484588623047,406.0339164733887,829.45556640625
1061,345.0937843322754,883.5760498046875,415.697078704834,827.6760101318359
1068,328.6234974861145,891.4913940429688,443.0581855773926,853.2928466796875
1069,332.3164701461792,891.26953125,446.36627197265625,862.7589416503906
1073,323.7738275527954,869.7198486328125,414.3174362182617,846.7304992675781
1074,332.61773586273193,885.3034210205078,410.0984287261963,840.8122253417969
1083,606.4284467697144,901.7026519775391,477.2480249404907,948.6578369140625
1085,382.3731851577759,813.8801574707031,326.9858908653259,847.9984283447266
1086,389.35697078704834,794.5381164550781,323.57354164123535,845.3138732910156
1087,389.06257152557373,797.3182678222656,323.74404430389404,844.6012878417969
1088,378.1743049621582,800.8351135253906,323.95424365997314,844.8277282714844
1089,373.383150100708,798.309326171875,324.0867877006531,844.9746704101562
1090,372.12165355682373,798.4053802490234,324.177725315094,845.0875091552734
1094,541.1437797546387,894.1506958007812,598.3434963226318,890.1827239990234
